"ride_id","full_date","day_name","day_of_week","week_of_year","is_weekend","ride_city","region","country","driver_id","driver_name","driver_age","driver_city","experience_years","driver_avg_rating","active_status","promo_code","is_promotional","discount_percent","distance_km","duration_min","fare_usd","ride_rating","fare_per_km","fare_per_min"
894,"2024-11-04","Monday",1,45,False,"New York","Northeast","US",103,"Crystal Cook",57,"Chicago",9,"4.50","Inactive","WELCOME5",True,"0.0500","8.30",18,"6.13","4.80","0.7386","0.3406"
895,"2024-11-11","Monday",1,46,False,"Chicago","Midwest","US",127,"Katherine Ellison",42,"Los Angeles",11,"4.60","Inactive","DISCOUNT10",True,"0.1000","15.90",38,"16.76","4.00","1.0541","0.4411"
896,"2024-11-03","Sunday",7,44,True,"Chicago","Midwest","US",195,"Kathleen Soto",31,"Chicago",9,"4.40","Active","NO_PROMO",False,"0.0000","10.50",24,"9.00","3.80","0.8571","0.3750"
897,"2024-11-08","Friday",5,45,False,"Miami","South","US",144,"Valerie Henry MD",47,"San Francisco",12,"4.80","Inactive","WELCOME5",True,"0.0500","47.30",89,"54.05","4.90","1.1427","0.6073"
898,"2024-11-08","Friday",5,45,False,"New York","Northeast","US",152,"Sharon Jones",36,"San Francisco",9,"4.20","Active","WELCOME5",True,"0.0500","48.00",74,"93.67","3.80","1.9515","1.2658"
899,"2024-11-10","Sunday",7,45,True,"San Francisco","West","US",149,"Catherine Washington",54,"Los Angeles",10,"4.10","Active","WELCOME5",True,"0.0500","24.30",58,"71.47","3.70","2.9412","1.2322"
900,"2024-11-06","Wednesday",3,45,False,"Miami","South","US",110,"Brittany Cruz",59,"New York",17,"4.90","Inactive","SAVE20",True,"0.2000","12.00",20,"14.46","4.10","1.2050","0.7230"
901,"2024-11-30","Saturday",6,48,True,"San Francisco","West","US",117,"Lisa Brown",36,"San Francisco",20,"4.80","Active","WELCOME5",True,"0.0500","48.00",85,"27.13","3.90","0.5652","0.3192"
902,"2024-11-24","Sunday",7,47,True,"Miami","South","US",176,"Brett Guzman",59,"Miami",14,"4.60","Inactive","NO_PROMO",False,"0.0000","32.70",69,"46.06","4.90","1.4086","0.6675"
903,"2024-11-03","Sunday",7,44,True,"Miami","South","US",121,"David Moore",32,"San Francisco",9,"4.90","Inactive","NO_PROMO",False,"0.0000","8.90",16,"19.32","4.60","2.1708","1.2075"
904,"2024-11-09","Saturday",6,45,True,"Los Angeles","West","US",146,"Lawrence Santiago",43,"Chicago",17,"4.10","Inactive","WELCOME5",True,"0.0500","30.10",57,"56.08","4.40","1.8631","0.9839"
905,"2024-11-11","Monday",1,46,False,"San Francisco","West","US",163,"Laura Romero",32,"Chicago",19,"4.00","Active","DISCOUNT10",True,"0.1000","33.80",61,"71.96","4.10","2.1290","1.1797"
906,"2024-11-18","Monday",1,47,False,"Chicago","Midwest","US",162,"Mrs. Shannon Ward",58,"New York",18,"5.00","Active","NO_PROMO",False,"0.0000","43.20",70,"110.33","4.00","2.5539","1.5761"
907,"2024-11-08","Friday",5,45,False,"New York","Northeast","US",128,"Chad Johnson",29,"Chicago",7,"4.40","Active","DISCOUNT10",True,"0.1000","46.30",88,"136.03","4.80","2.9380","1.5458"
908,"2024-11-05","Tuesday",2,45,False,"Chicago","Midwest","US",132,"Kaitlin Walton",27,"Los Angeles",6,"4.80","Active","DISCOUNT10",True,"0.1000","42.20",88,"104.58","4.30","2.4782","1.1884"
909,"2024-11-21","Thursday",4,47,False,"New York","Northeast","US",166,"Alexa Thomas",56,"New York",14,"4.60","Inactive","NO_PROMO",False,"0.0000","24.00",43,"69.34","4.00","2.8892","1.6126"
910,"2024-11-13","Wednesday",3,46,False,"Los Angeles","West","US",102,"Holly Sherman",39,"Los Angeles",19,"4.30","Active","WELCOME5",True,"0.0500","12.30",19,"10.80","3.70","0.8780","0.5684"
911,"2024-11-30","Saturday",6,48,True,"Miami","South","US",158,"Holly Li",47,"Chicago",14,"4.10","Inactive","SAVE20",True,"0.2000","4.20",10,"3.03","3.90","0.7214","0.3030"
912,"2024-11-02","Saturday",6,44,True,"San Francisco","West","US",189,"Christopher Garcia",59,"San Francisco",19,"4.90","Inactive","WELCOME5",True,"0.0500","41.40",84,"32.86","3.70","0.7937","0.3912"
913,"2024-11-01","Friday",5,44,False,"Los Angeles","West","US",162,"Mrs. Shannon Ward",58,"New York",18,"5.00","Active","WELCOME5",True,"0.0500","16.10",32,"36.96","4.90","2.2957","1.1550"
914,"2024-11-03","Sunday",7,44,True,"Chicago","Midwest","US",193,"Jason Adams",44,"Los Angeles",11,"4.30","Active","WELCOME5",True,"0.0500","47.10",79,"138.02","4.00","2.9304","1.7471"
915,"2024-11-27","Wednesday",3,48,False,"Chicago","Midwest","US",116,"Mark Hernandez",38,"Miami",18,"4.90","Inactive","DISCOUNT10",True,"0.1000","46.90",109,"91.39","5.00","1.9486","0.8384"
916,"2024-11-07","Thursday",4,45,False,"Miami","South","US",143,"Martha Nunez",36,"New York",4,"4.10","Active","DISCOUNT10",True,"0.1000","19.60",30,"14.03","4.80","0.7158","0.4677"
917,"2024-11-21","Thursday",4,47,False,"Los Angeles","West","US",198,"Taylor Stephenson",58,"Chicago",3,"4.80","Inactive","WELCOME5",True,"0.0500","42.50",76,"105.34","4.90","2.4786","1.3861"
918,"2024-11-09","Saturday",6,45,True,"Chicago","Midwest","US",114,"Sara Alvarado",46,"Miami",17,"4.10","Active","SAVE20",True,"0.2000","15.90",35,"30.69","3.80","1.9302","0.8769"
919,"2024-11-01","Friday",5,44,False,"Los Angeles","West","US",163,"Laura Romero",32,"Chicago",19,"4.00","Active","SAVE20",True,"0.2000","31.90",49,"31.71","3.70","0.9940","0.6471"
920,"2024-11-15","Friday",5,46,False,"Los Angeles","West","US",107,"James Jones",41,"Los Angeles",5,"5.00","Inactive","NO_PROMO",False,"0.0000","1.80",2,"3.66","4.00","2.0333","1.8300"
921,"2024-11-07","Thursday",4,45,False,"New York","Northeast","US",138,"Christine Adkins",60,"New York",16,"4.80","Active","SAVE20",True,"0.2000","41.20",98,"30.99","3.80","0.7522","0.3162"
922,"2024-11-13","Wednesday",3,46,False,"Chicago","Midwest","US",102,"Holly Sherman",39,"Los Angeles",19,"4.30","Active","DISCOUNT10",True,"0.1000","30.90",68,"53.92","3.60","1.7450","0.7929"
923,"2024-11-30","Saturday",6,48,True,"New York","Northeast","US",173,"Sharon Thomas",43,"Miami",8,"4.90","Inactive","WELCOME5",True,"0.0500","11.10",25,"8.44","4.00","0.7604","0.3376"
924,"2024-11-19","Tuesday",2,47,False,"San Francisco","West","US",197,"Michael Shields",49,"Los Angeles",4,"4.40","Active","NO_PROMO",False,"0.0000","45.40",100,"72.04","3.70","1.5868","0.7204"
925,"2024-11-13","Wednesday",3,46,False,"Los Angeles","West","US",164,"Joshua Williams",33,"San Francisco",9,"4.50","Inactive","DISCOUNT10",True,"0.1000","9.40",19,"18.92","4.70","2.0128","0.9958"
926,"2024-11-13","Wednesday",3,46,False,"Miami","South","US",191,"Angel Sharp",59,"Miami",11,"4.20","Inactive","NO_PROMO",False,"0.0000","37.70",62,"100.25","3.70","2.6592","1.6169"
927,"2024-11-03","Sunday",7,44,True,"San Francisco","West","US",177,"Charles Guerrero",58,"San Francisco",9,"4.70","Active","SAVE20",True,"0.2000","33.90",51,"98.82","4.90","2.9150","1.9376"
928,"2024-11-25","Monday",1,48,False,"Miami","South","US",158,"Holly Li",47,"Chicago",14,"4.10","Inactive","SAVE20",True,"0.2000","21.90",53,"40.26","3.80","1.8384","0.7596"
929,"2024-11-03","Sunday",7,44,True,"New York","Northeast","US",148,"Isaiah Evans",60,"Chicago",3,"4.90","Inactive","DISCOUNT10",True,"0.1000","29.90",53,"54.18","4.30","1.8120","1.0223"
930,"2024-11-24","Sunday",7,47,True,"New York","Northeast","US",170,"Erik Greene",37,"Chicago",20,"5.00","Inactive","SAVE20",True,"0.2000","9.30",15,"12.30","4.20","1.3226","0.8200"
931,"2024-11-09","Saturday",6,45,True,"Los Angeles","West","US",175,"Erica Roberts",49,"Miami",20,"5.00","Inactive","NO_PROMO",False,"0.0000","11.60",23,"11.06","4.90","0.9534","0.4809"
932,"2024-11-08","Friday",5,45,False,"New York","Northeast","US",194,"Jill Patterson",53,"San Francisco",18,"4.80","Inactive","WELCOME5",True,"0.0500","8.90",17,"18.95","3.80","2.1292","1.1147"
933,"2024-11-02","Saturday",6,44,True,"Chicago","Midwest","US",195,"Kathleen Soto",31,"Chicago",9,"4.40","Active","NO_PROMO",False,"0.0000","26.90",54,"74.26","4.00","2.7606","1.3752"
934,"2024-11-24","Sunday",7,47,True,"Chicago","Midwest","US",111,"Barbara Bryant",52,"Chicago",2,"4.80","Inactive","SAVE20",True,"0.2000","31.40",57,"92.46","4.50","2.9446","1.6221"
935,"2024-11-13","Wednesday",3,46,False,"Chicago","Midwest","US",177,"Charles Guerrero",58,"San Francisco",9,"4.70","Active","WELCOME5",True,"0.0500","4.90",10,"9.01","4.00","1.8388","0.9010"
936,"2024-11-23","Saturday",6,47,True,"Chicago","Midwest","US",101,"William Black",56,"San Francisco",15,"4.80","Active","SAVE20",True,"0.2000","29.00",59,"68.11","3.70","2.3486","1.1544"
937,"2024-11-08","Friday",5,45,False,"Miami","South","US",132,"Kaitlin Walton",27,"Los Angeles",6,"4.80","Active","DISCOUNT10",True,"0.1000","5.20",12,"4.81","3.60","0.9250","0.4008"
938,"2024-11-06","Wednesday",3,45,False,"San Francisco","West","US",142,"Samuel Warren",58,"Chicago",20,"4.90","Active","SAVE20",True,"0.2000","7.80",13,"14.62","4.60","1.8744","1.1246"
939,"2024-11-29","Friday",5,48,False,"San Francisco","West","US",193,"Jason Adams",44,"Los Angeles",11,"4.30","Active","WELCOME5",True,"0.0500","24.70",39,"56.52","4.50","2.2883","1.4492"
940,"2024-11-25","Monday",1,48,False,"San Francisco","West","US",185,"Diane Harmon",34,"Los Angeles",4,"4.80","Active","NO_PROMO",False,"0.0000","3.30",6,"2.76","3.60","0.8364","0.4600"
941,"2024-11-20","Wednesday",3,47,False,"New York","Northeast","US",171,"Catherine Gonzalez",43,"Los Angeles",19,"4.50","Active","WELCOME5",True,"0.0500","38.70",69,"65.74","3.80","1.6987","0.9528"
942,"2024-11-12","Tuesday",2,46,False,"Miami","South","US",181,"Deanna Clarke",28,"San Francisco",18,"4.90","Inactive","WELCOME5",True,"0.0500","27.00",47,"71.15","4.10","2.6352","1.5138"
943,"2024-11-03","Sunday",7,44,True,"New York","Northeast","US",133,"Adrienne Thompson",40,"Miami",7,"4.20","Inactive","WELCOME5",True,"0.0500","26.70",41,"72.16","3.70","2.7026","1.7600"
944,"2024-11-04","Monday",1,45,False,"Chicago","Midwest","US",199,"Monica Copeland",37,"San Francisco",10,"4.10","Inactive","NO_PROMO",False,"0.0000","5.20",10,"9.56","4.20","1.8385","0.9560"
945,"2024-11-30","Saturday",6,48,True,"Los Angeles","West","US",189,"Christopher Garcia",59,"San Francisco",19,"4.90","Inactive","DISCOUNT10",True,"0.1000","38.10",68,"79.67","3.50","2.0911","1.1716"
946,"2024-11-13","Wednesday",3,46,False,"Los Angeles","West","US",178,"Jeffery Williams",30,"Chicago",20,"4.60","Inactive","WELCOME5",True,"0.0500","36.80",80,"103.94","4.80","2.8245","1.2993"
947,"2024-11-14","Thursday",4,46,False,"Chicago","Midwest","US",182,"Edward Gonzalez",58,"Miami",19,"5.00","Active","NO_PROMO",False,"0.0000","10.30",22,"20.25","4.00","1.9660","0.9205"
948,"2024-11-07","Thursday",4,45,False,"Miami","South","US",104,"Tiffany Wright",58,"San Francisco",19,"4.40","Inactive","DISCOUNT10",True,"0.1000","41.70",71,"40.41","3.60","0.9691","0.5692"
949,"2024-11-08","Friday",5,45,False,"New York","Northeast","US",168,"Andrew Dunn",25,"Los Angeles",19,"4.80","Active","DISCOUNT10",True,"0.1000","33.20",50,"32.74","4.60","0.9861","0.6548"
950,"2024-11-04","Monday",1,45,False,"Chicago","Midwest","US",158,"Holly Li",47,"Chicago",14,"4.10","Inactive","DISCOUNT10",True,"0.1000","15.10",31,"31.03","3.50","2.0550","1.0010"
951,"2024-11-06","Wednesday",3,45,False,"Los Angeles","West","US",110,"Brittany Cruz",59,"New York",17,"4.90","Inactive","NO_PROMO",False,"0.0000","45.60",83,"97.42","4.10","2.1364","1.1737"
952,"2024-11-19","Tuesday",2,47,False,"Los Angeles","West","US",179,"Johnathan Shah",52,"New York",14,"4.80","Inactive","DISCOUNT10",True,"0.1000","17.10",31,"25.79","3.60","1.5082","0.8319"
953,"2024-11-09","Saturday",6,45,True,"Chicago","Midwest","US",153,"Omar Dunn",40,"San Francisco",2,"4.60","Active","SAVE20",True,"0.2000","47.50",72,"140.41","3.70","2.9560","1.9501"
954,"2024-11-27","Wednesday",3,48,False,"New York","Northeast","US",119,"April Rodriguez",44,"Chicago",4,"5.00","Active","NO_PROMO",False,"0.0000","18.60",31,"35.37","3.90","1.9016","1.1410"
955,"2024-11-28","Thursday",4,48,False,"Chicago","Midwest","US",106,"Frank Mitchell",27,"Los Angeles",11,"4.30","Inactive","NO_PROMO",False,"0.0000","20.50",47,"56.30","3.70","2.7463","1.1979"
956,"2024-11-20","Wednesday",3,47,False,"Los Angeles","West","US",112,"Steven Williams",59,"New York",10,"4.50","Inactive","SAVE20",True,"0.2000","31.30",56,"48.35","4.30","1.5447","0.8634"
957,"2024-11-07","Thursday",4,45,False,"San Francisco","West","US",158,"Holly Li",47,"Chicago",14,"4.10","Inactive","SAVE20",True,"0.2000","44.50",96,"127.79","3.70","2.8717","1.3311"
958,"2024-11-26","Tuesday",2,48,False,"Los Angeles","West","US",177,"Charles Guerrero",58,"San Francisco",9,"4.70","Active","DISCOUNT10",True,"0.1000","33.80",51,"73.33","4.80","2.1695","1.4378"
959,"2024-11-29","Friday",5,48,False,"Chicago","Midwest","US",139,"John Deleon",47,"San Francisco",11,"4.30","Inactive","NO_PROMO",False,"0.0000","3.00",6,"2.59","3.80","0.8633","0.4317"
960,"2024-11-08","Friday",5,45,False,"Miami","South","US",174,"Eric Gonzalez",44,"New York",12,"5.00","Active","NO_PROMO",False,"0.0000","43.40",82,"76.24","4.00","1.7567","0.9298"
961,"2024-11-26","Tuesday",2,48,False,"Miami","South","US",106,"Frank Mitchell",27,"Los Angeles",11,"4.30","Inactive","NO_PROMO",False,"0.0000","46.30",96,"51.44","3.60","1.1110","0.5358"
962,"2024-11-03","Sunday",7,44,True,"Miami","South","US",103,"Crystal Cook",57,"Chicago",9,"4.50","Inactive","WELCOME5",True,"0.0500","12.50",22,"14.97","4.20","1.1976","0.6805"
963,"2024-11-21","Thursday",4,47,False,"Los Angeles","West","US",186,"Christopher Franco",37,"New York",20,"4.80","Inactive","DISCOUNT10",True,"0.1000","2.20",5,"4.33","4.10","1.9682","0.8660"
964,"2024-11-10","Sunday",7,45,True,"New York","Northeast","US",186,"Christopher Franco",37,"New York",20,"4.80","Inactive","WELCOME5",True,"0.0500","12.50",18,"14.88","3.70","1.1904","0.8267"
965,"2024-11-08","Friday",5,45,False,"Los Angeles","West","US",136,"Erik Simpson",29,"Chicago",16,"4.00","Inactive","WELCOME5",True,"0.0500","34.50",80,"24.60","4.40","0.7130","0.3075"
966,"2024-11-24","Sunday",7,47,True,"New York","Northeast","US",149,"Catherine Washington",54,"Los Angeles",10,"4.10","Active","NO_PROMO",False,"0.0000","33.50",69,"43.84","4.90","1.3087","0.6354"
967,"2024-11-15","Friday",5,46,False,"San Francisco","West","US",174,"Eric Gonzalez",44,"New York",12,"5.00","Active","DISCOUNT10",True,"0.1000","45.80",96,"22.96","4.30","0.5013","0.2392"
968,"2024-11-12","Tuesday",2,46,False,"New York","Northeast","US",115,"Patrick Hall",37,"Chicago",4,"4.40","Active","WELCOME5",True,"0.0500","41.60",77,"81.54","4.60","1.9601","1.0590"
969,"2024-11-13","Wednesday",3,46,False,"New York","Northeast","US",181,"Deanna Clarke",28,"San Francisco",18,"4.90","Inactive","NO_PROMO",False,"0.0000","29.60",68,"55.36","4.80","1.8703","0.8141"
970,"2024-11-05","Tuesday",2,45,False,"Los Angeles","West","US",139,"John Deleon",47,"San Francisco",11,"4.30","Inactive","DISCOUNT10",True,"0.1000","30.10",66,"38.13","4.20","1.2668","0.5777"
971,"2024-11-19","Tuesday",2,47,False,"Miami","South","US",164,"Joshua Williams",33,"San Francisco",9,"4.50","Inactive","NO_PROMO",False,"0.0000","48.50",106,"138.59","3.90","2.8575","1.3075"
972,"2024-11-08","Friday",5,45,False,"San Francisco","West","US",190,"Michelle Rhodes",29,"San Francisco",20,"4.20","Active","SAVE20",True,"0.2000","47.00",72,"58.89","4.20","1.2530","0.8179"
973,"2024-11-10","Sunday",7,45,True,"New York","Northeast","US",137,"Steven Alexander",47,"Los Angeles",20,"4.10","Active","NO_PROMO",False,"0.0000","27.60",50,"17.14","3.60","0.6210","0.3428"
974,"2024-11-19","Tuesday",2,47,False,"New York","Northeast","US",158,"Holly Li",47,"Chicago",14,"4.10","Inactive","SAVE20",True,"0.2000","4.80",9,"14.18","4.50","2.9542","1.5756"
975,"2024-11-03","Sunday",7,44,True,"Chicago","Midwest","US",125,"Gabriel Jackson",55,"New York",5,"4.80","Inactive","DISCOUNT10",True,"0.1000","34.90",81,"97.80","4.90","2.8023","1.2074"
976,"2024-11-18","Monday",1,47,False,"Chicago","Midwest","US",116,"Mark Hernandez",38,"Miami",18,"4.90","Inactive","SAVE20",True,"0.2000","25.80",64,"35.46","4.80","1.3744","0.5541"
977,"2024-11-23","Saturday",6,47,True,"Chicago","Midwest","US",136,"Erik Simpson",29,"Chicago",16,"4.00","Inactive","WELCOME5",True,"0.0500","37.20",65,"65.50","4.40","1.7608","1.0077"
978,"2024-11-30","Saturday",6,48,True,"San Francisco","West","US",109,"Maxwell Gallagher",35,"New York",15,"4.50","Inactive","NO_PROMO",False,"0.0000","2.90",5,"1.60","4.00","0.5517","0.3200"
979,"2024-11-23","Saturday",6,47,True,"San Francisco","West","US",155,"Gregory Pruitt",34,"Los Angeles",3,"4.00","Active","WELCOME5",True,"0.0500","34.90",78,"52.32","4.90","1.4991","0.6708"
980,"2024-11-03","Sunday",7,44,True,"Chicago","Midwest","US",164,"Joshua Williams",33,"San Francisco",9,"4.50","Inactive","SAVE20",True,"0.2000","11.10",25,"28.50","4.90","2.5676","1.1400"
981,"2024-11-09","Saturday",6,45,True,"Los Angeles","West","US",176,"Brett Guzman",59,"Miami",14,"4.60","Inactive","WELCOME5",True,"0.0500","16.10",24,"31.69","4.90","1.9683","1.3204"
982,"2024-11-26","Tuesday",2,48,False,"Chicago","Midwest","US",117,"Lisa Brown",36,"San Francisco",20,"4.80","Active","WELCOME5",True,"0.0500","17.80",37,"34.66","3.60","1.9472","0.9368"
983,"2024-11-30","Saturday",6,48,True,"Miami","South","US",151,"Kristen Smith",55,"Chicago",14,"4.70","Inactive","DISCOUNT10",True,"0.1000","48.50",77,"138.11","4.90","2.8476","1.7936"
984,"2024-11-08","Friday",5,45,False,"Chicago","Midwest","US",190,"Michelle Rhodes",29,"San Francisco",20,"4.20","Active","NO_PROMO",False,"0.0000","38.30",95,"46.59","3.70","1.2164","0.4904"
985,"2024-11-24","Sunday",7,47,True,"Los Angeles","West","US",123,"David Newton",57,"New York",6,"5.00","Active","WELCOME5",True,"0.0500","6.50",13,"18.63","4.80","2.8662","1.4331"
986,"2024-11-07","Thursday",4,45,False,"San Francisco","West","US",162,"Mrs. Shannon Ward",58,"New York",18,"5.00","Active","SAVE20",True,"0.2000","31.20",64,"80.10","4.50","2.5673","1.2516"
987,"2024-11-27","Wednesday",3,48,False,"Miami","South","US",142,"Samuel Warren",58,"Chicago",20,"4.90","Active","NO_PROMO",False,"0.0000","36.20",74,"103.64","4.00","2.8630","1.4005"
988,"2024-11-29","Friday",5,48,False,"Miami","South","US",170,"Erik Greene",37,"Chicago",20,"5.00","Inactive","NO_PROMO",False,"0.0000","10.70",20,"27.31","4.30","2.5523","1.3655"
989,"2024-11-13","Wednesday",3,46,False,"Los Angeles","West","US",148,"Isaiah Evans",60,"Chicago",3,"4.90","Inactive","DISCOUNT10",True,"0.1000","34.30",84,"101.02","4.10","2.9452","1.2026"
990,"2024-11-21","Thursday",4,47,False,"San Francisco","West","US",114,"Sara Alvarado",46,"Miami",17,"4.10","Active","NO_PROMO",False,"0.0000","5.70",12,"6.45","4.20","1.1316","0.5375"
991,"2024-11-11","Monday",1,46,False,"New York","Northeast","US",109,"Maxwell Gallagher",35,"New York",15,"4.50","Inactive","DISCOUNT10",True,"0.1000","24.10",42,"68.89","4.70","2.8585","1.6402"
992,"2024-11-22","Friday",5,47,False,"Los Angeles","West","US",126,"Linda Gray",45,"Miami",2,"4.90","Active","WELCOME5",True,"0.0500","27.90",52,"70.48","4.80","2.5262","1.3554"
993,"2024-11-18","Monday",1,47,False,"Los Angeles","West","US",108,"Ronald Holden",35,"Los Angeles",7,"4.90","Active","WELCOME5",True,"0.0500","34.80",74,"58.05","4.00","1.6681","0.7845"
994,"2024-11-19","Tuesday",2,47,False,"San Francisco","West","US",134,"Ashley Foster",59,"Los Angeles",12,"4.30","Inactive","WELCOME5",True,"0.0500","6.00",14,"5.63","4.80","0.9383","0.4021"
995,"2024-11-17","Sunday",7,46,True,"Miami","South","US",158,"Holly Li",47,"Chicago",14,"4.10","Inactive","WELCOME5",True,"0.0500","39.10",59,"81.14","4.00","2.0752","1.3753"
996,"2024-11-06","Wednesday",3,45,False,"Miami","South","US",189,"Christopher Garcia",59,"San Francisco",19,"4.90","Inactive","SAVE20",True,"0.2000","45.80",95,"95.92","4.20","2.0943","1.0097"
997,"2024-11-12","Tuesday",2,46,False,"San Francisco","West","US",104,"Tiffany Wright",58,"San Francisco",19,"4.40","Inactive","NO_PROMO",False,"0.0000","4.80",10,"4.91","4.50","1.0229","0.4910"
998,"2024-11-15","Friday",5,46,False,"New York","Northeast","US",108,"Ronald Holden",35,"Los Angeles",7,"4.90","Active","DISCOUNT10",True,"0.1000","44.80",99,"72.22","3.70","1.6121","0.7295"
999,"2024-11-01","Friday",5,44,False,"Miami","South","US",163,"Laura Romero",32,"Chicago",19,"4.00","Active","WELCOME5",True,"0.0500","44.70",93,"114.69","4.40","2.5658","1.2332"
